Time,air1,clotheswasher1,dishwasher1,furnace1,refrigerator1,solar,grid,Sum of Power,temperature,summary
2018-01-01 00:00:00,0.001,0.0,0.0,0.0,0.0,0.005,0.431,0.001,25.82,Overcast
2018-01-01 00:15:00,0.001,0.0,0.0,0.0,0.0,0.005,0.605,0.001,25.82,Overcast
2018-01-01 00:30:00,0.001,0.0,0.0,0.0,0.0,0.003,0.884,0.001,25.82,Overcast
2018-01-01 00:45:00,0.001,0.0,0.0,0.0,0.0,0.005,0.441,0.001,25.82,Overcast
2018-01-01 01:00:00,0.001,0.0,0.0,0.0,0.0,0.004,0.39899999999999997,0.001,25.25,Mostly Cloudy
2018-01-01 01:15:00,0.001,0.0,0.0,0.0,0.0,0.004,0.38,0.001,25.25,Mostly Cloudy
2018-01-01 01:30:00,0.001,0.0,0.0,0.0,0.0,0.005,0.496,0.001,25.25,Mostly Cloudy
2018-01-01 01:45:00,0.001,0.0,0.0,0.0,0.0,0.005,0.493,0.001,25.25,Mostly Cloudy
2018-01-01 02:00:00,0.001,0.0,0.0,0.0,0.0,0.004,0.377,0.001,25.0,Mostly Cloudy
2018-01-01 02:15:00,0.001,0.0,0.0,0.0,0.0,0.004,0.375,0.001,25.0,Mostly Cloudy
2018-01-01 02:30:00,0.002,0.0,0.0,0.0,0.0,0.005,0.5870000000000001,0.002,25.0,Mostly Cloudy
2018-01-01 02:45:00,0.001,0.0,0.0,0.0,0.0,0.004,0.593,0.001,25.0,Mostly Cloudy
2018-01-01 03:00:00,0.001,0.0,0.0,0.0,0.0,0.004,0.5710000000000001,0.001,24.97,Mostly Cloudy
2018-01-01 03:15:00,0.001,0.0,0.0,0.0,0.0,0.004,0.491,0.001,24.97,Mostly Cloudy
2018-01-01 03:30:00,0.001,0.0,0.0,0.0,0.0,0.004,0.5489999999999999,0.001,24.97,Mostly Cloudy
2018-01-01 03:45:00,0.001,0.0,0.0,0.0,0.0,0.004,0.496,0.001,24.97,Mostly Cloudy
2018-01-01 04:00:00,0.001,0.0,0.0,0.0,0.0,0.004,0.5539999999999999,0.001,24.93,Overcast
2018-01-01 04:15:00,0.001,0.0,0.0,0.0,0.0,0.005,0.46,0.001,24.93,Overcast
2018-01-01 04:30:00,0.001,0.0,0.0,0.0,0.0,0.005,0.332,0.001,24.93,Overcast
2018-01-01 04:45:00,0.001,0.0,0.0,0.0,0.0,0.005,0.34600000000000003,0.001,24.93,Overcast
2018-01-01 05:00:00,0.001,0.0,0.0,0.0,0.0,0.005,0.325,0.001,24.84,Overcast
2018-01-01 05:15:00,0.001,0.0,0.0,0.0,0.0,0.005,0.431,0.001,24.84,Overcast
2018-01-01 05:30:00,0.001,0.0,0.0,0.0,0.0,0.005,0.461,0.001,24.84,Overcast
2018-01-01 05:45:00,0.002,0.0,0.0,0.0,0.0,0.005,0.6759999999999999,0.002,24.84,Overcast
2018-01-01 06:00:00,0.002,0.0,0.0,0.0,0.0,0.004,1.005,0.002,24.69,Overcast
2018-01-01 06:15:00,0.001,0.0,0.0,0.0,0.0,0.003,0.807,0.001,24.69,Overcast
2018-01-01 06:30:00,0.002,0.0,0.0,0.0,0.0,0.003,0.987,0.002,24.69,Overcast
2018-01-01 06:45:00,0.002,0.0,0.0,0.0,0.0,0.002,0.953,0.002,24.69,Overcast
2018-01-01 07:00:00,0.001,0.0,0.0,0.0,0.0,0.004,0.49200000000000005,0.001,24.41,Mostly Cloudy
2018-01-01 07:15:00,0.001,0.0,0.0,0.0,0.0,0.002,0.8390000000000001,0.001,24.41,Mostly Cloudy
2018-01-01 07:30:00,0.001,0.0,0.0,0.0,0.0,0.005,0.816,0.001,24.41,Mostly Cloudy
2018-01-01 07:45:00,0.001,0.0,0.0,0.0,0.0,-0.01,0.82,0.001,24.41,Mostly Cloudy
2018-01-01 08:00:00,0.001,0.0,0.0,0.0,0.0,-0.10099999999999999,0.7440000000000001,0.001,23.83,Mostly Cloudy
2018-01-01 08:15:00,0.001,0.0,0.0,0.0,0.0,-0.154,0.39399999999999996,0.001,23.83,Mostly Cloudy
2018-01-01 08:30:00,0.001,0.0,0.0,0.0,0.0,-0.408,-0.126,0.001,23.83,Mostly Cloudy
2018-01-01 08:45:00,0.001,0.0,0.0,0.0,0.0,-0.5710000000000001,-0.342,0.001,23.83,Mostly Cloudy
2018-01-01 09:00:00,0.002,0.0,0.0,0.0,0.0,-1.071,1.3330000000000002,0.002,23.94,Mostly Cloudy
2018-01-01 09:15:00,0.002,0.0,0.0,0.0,0.0,-0.919,0.504,0.002,23.94,Mostly Cloudy
2018-01-01 09:30:00,0.002,0.0,0.0,0.0,0.0,-1.2009999999999998,0.39299999999999996,0.002,23.94,Mostly Cloudy
2018-01-01 09:45:00,0.001,0.0,0.0,0.0,0.0,-1.287,-0.909,0.001,23.94,Mostly Cloudy
2018-01-01 10:00:00,0.002,0.0,0.0,0.0,0.0,-1.129,-0.695,0.002,24.68,Mostly Cloudy
2018-01-01 10:15:00,0.002,0.0,0.0,0.0,0.0,-1.29,-0.9009999999999999,0.002,24.68,Mostly Cloudy
2018-01-01 10:30:00,0.002,0.0,0.0,0.0,0.0,-1.429,-0.993,0.002,24.68,Mostly Cloudy
2018-01-01 10:45:00,0.002,0.0,0.0,0.0,0.0,-1.72,-1.3,0.002,24.68,Mostly Cloudy
2018-01-01 11:00:00,0.002,0.0,0.0,0.0,0.0,-1.893,0.866,0.002,25.26,Mostly Cloudy
2018-01-01 11:15:00,0.003,0.0,0.0,0.0,0.0,-1.66,3.6510000000000002,0.003,25.26,Mostly Cloudy
2018-01-01 11:30:00,0.002,0.0,0.0,0.0,0.0,-1.7990000000000002,1.339,0.002,25.26,Mostly Cloudy
2018-01-01 11:45:00,0.002,0.0,0.0,0.0,0.0,-1.7069999999999999,-0.539,0.002,25.26,Mostly Cloudy
2018-01-01 12:00:00,0.004,0.0,0.0,0.0,0.0,-1.75,0.9159999999999999,0.004,26.86,Mostly Cloudy
2018-01-01 12:15:00,0.003,0.0,0.0,0.0,0.0,-1.767,0.14300000000000002,0.003,26.86,Mostly Cloudy
2018-01-01 12:30:00,0.003,0.0,0.0,0.0,0.0,-1.6740000000000002,0.38,0.003,26.86,Mostly Cloudy
2018-01-01 12:45:00,0.002,0.0,0.0,0.0,0.0,-1.369,-0.409,0.002,26.86,Mostly Cloudy
2018-01-01 13:00:00,0.002,0.0,0.0,0.0,0.0,-1.0979999999999999,-0.486,0.002,28.19,Mostly Cloudy
2018-01-01 13:15:00,0.001,0.0,0.0,0.0,0.0,-1.1840000000000002,-0.862,0.001,28.19,Mostly Cloudy
2018-01-01 13:30:00,0.001,0.0,0.0,0.0,0.0,-1.156,-0.838,0.001,28.19,Mostly Cloudy
2018-01-01 13:45:00,0.001,0.0,0.0,0.0,0.0,-1.0759999999999998,-0.769,0.001,28.19,Mostly Cloudy
2018-01-01 14:00:00,0.002,0.0,0.0,0.0,0.0,-1.123,-0.57,0.002,29.01,Overcast
2018-01-01 14:15:00,0.002,0.0,0.0,0.0,0.0,-0.978,-0.179,0.002,29.01,Overcast
2018-01-01 14:30:00,0.001,0.0,0.0,0.0,0.0,-0.8740000000000001,-0.535,0.001,29.01,Overcast
2018-01-01 14:45:00,0.002,0.0,0.0,0.0,0.0,-1.077,-0.65,0.002,29.01,Overcast
2018-01-01 15:00:00,0.001,0.0,0.0,0.0,0.0,-0.769,-0.35200000000000004,0.001,29.35,Mostly Cloudy
2018-01-01 15:15:00,0.001,0.0,0.0,0.0,0.0,-0.45899999999999996,-0.047,0.001,29.35,Mostly Cloudy
2018-01-01 15:30:00,0.001,0.0,0.0,0.0,0.0,-0.551,-0.127,0.001,29.35,Mostly Cloudy
2018-01-01 15:45:00,0.001,0.0,0.0,0.0,0.0,-0.46799999999999997,-0.025,0.001,29.35,Mostly Cloudy
2018-01-01 16:00:00,0.001,0.0,0.0,0.0,0.0,-0.483,-0.099,0.001,29.93,Overcast
2018-01-01 16:15:00,0.002,0.0,0.0,0.0,0.0,-0.426,3.658,0.002,29.93,Overcast
2018-01-01 16:30:00,0.003,0.0,0.0,0.0,0.0,-0.561,4.704,0.003,29.93,Overcast
2018-01-01 16:45:00,0.002,0.0,0.0,0.0,0.0,-0.126,3.182,0.002,29.93,Overcast
2018-01-01 17:00:00,0.001,0.0,0.0,0.0,0.0,-0.033,0.509,0.001,29.79,Overcast
2018-01-01 17:15:00,0.001,0.0,0.0,0.0,0.0,0.009000000000000001,0.521,0.001,29.79,Overcast
2018-01-01 17:30:00,0.001,0.0,0.0,0.0,0.0,0.025,0.8420000000000001,0.001,29.79,Overcast
2018-01-01 17:45:00,0.002,0.0,0.0,0.0,0.0,0.027999999999999997,1.089,0.002,29.79,Overcast
2018-01-01 18:00:00,0.003,0.0,0.0,0.0,0.0,0.013000000000000001,2.1719999999999997,0.003,28.95,Overcast
2018-01-01 18:15:00,0.003,0.0,0.0,0.0,0.0,0.005,1.6219999999999999,0.003,28.95,Overcast
2018-01-01 18:30:00,0.002,0.0,0.0,0.0,0.0,0.002,1.3840000000000001,0.002,28.95,Overcast
2018-01-01 18:45:00,0.002,0.0,0.0,0.0,0.0,0.002,1.473,0.002,28.95,Overcast
2018-01-01 19:00:00,0.003,0.0,0.0,0.0,0.0,0.004,2.184,0.003,28.51,Overcast
2018-01-01 19:15:00,0.004,0.0,0.0,0.0,0.0,0.004,2.419,0.004,28.51,Overcast
2018-01-01 19:30:00,0.003,0.0,0.0,0.0,0.0,0.003,2.395,0.003,28.51,Overcast
2018-01-01 19:45:00,0.003,0.0,0.0,0.0,0.0,0.003,2.128,0.003,28.51,Overcast
2018-01-01 20:00:00,0.003,0.0,0.0,0.0,0.0,0.004,1.743,0.003,28.37,Overcast
2018-01-01 20:15:00,0.002,0.0,0.0,0.0,0.0,0.002,2.545,0.002,28.37,Overcast
2018-01-01 20:30:00,0.002,0.0,0.0,0.0,0.0,0.003,1.111,0.002,28.37,Overcast
2018-01-01 20:45:00,0.002,0.0,0.0,0.0,0.0,0.003,1.181,0.002,28.37,Overcast
2018-01-01 21:00:00,0.002,0.0,0.0,0.0,0.0,0.003,1.2,0.002,28.25,Overcast
2018-01-01 21:15:00,0.002,0.0,0.0,0.0,0.0,0.002,1.2009999999999998,0.002,28.25,Overcast
2018-01-01 21:30:00,0.002,0.0,0.0,0.0,0.0,0.002,1.087,0.002,28.25,Overcast
2018-01-01 21:45:00,0.002,0.0,0.0,0.0,0.0,0.002,0.925,0.002,28.25,Overcast
2018-01-01 22:00:00,0.002,0.0,0.0,0.0,0.0,0.002,0.9259999999999999,0.002,28.18,Overcast
2018-01-01 22:15:00,0.001,0.0,0.0,0.0,0.0,0.003,0.626,0.001,28.18,Overcast
2018-01-01 22:30:00,0.001,0.0,0.0,0.0,0.0,0.005,0.57,0.001,28.18,Overcast
2018-01-01 22:45:00,0.001,0.0,0.0,0.0,0.0,0.005,0.406,0.001,28.18,Overcast
2018-01-01 23:00:00,0.001,0.0,0.0,0.0,0.0,0.005,0.45899999999999996,0.001,28.09,Overcast
2018-01-01 23:15:00,0.001,0.0,0.0,0.0,0.0,0.005,0.431,0.001,28.09,Overcast
2018-01-01 23:30:00,0.001,0.0,0.0,0.0,0.0,0.005,0.556,0.001,28.09,Overcast
2018-01-01 23:45:00,0.001,0.0,0.0,0.0,0.0,0.005,0.423,0.001,28.09,Overcast
2018-01-02 00:00:00,0.001,0.0,0.0,0.0,0.0,0.005,0.617,0.001,28.11,Overcast
2018-01-02 00:15:00,0.001,0.0,0.0,0.0,0.0,0.005,0.591,0.001,28.11,Overcast
2018-01-02 00:30:00,0.001,0.0,0.0,0.0,0.0,0.005,0.465,0.001,28.11,Overcast
2018-01-02 00:45:00,0.001,0.0,0.0,0.0,0.0,0.005,0.41,0.001,28.11,Overcast
2018-01-02 01:00:00,0.001,0.0,0.0,0.0,0.0,0.005,0.41200000000000003,0.001,27.9,Overcast
2018-01-02 01:15:00,0.001,0.0,0.0,0.0,0.0,0.005,0.401,0.001,27.9,Overcast
2018-01-02 01:30:00,0.001,0.0,0.0,0.0,0.0,0.004,0.503,0.001,27.9,Overcast
2018-01-02 01:45:00,0.001,0.0,0.0,0.0,0.0,0.005,0.5429999999999999,0.001,27.9,Overcast
2018-01-02 02:00:00,0.001,0.0,0.0,0.0,0.0,0.005,0.5489999999999999,0.001,27.85,Overcast
2018-01-02 02:15:00,0.001,0.0,0.0,0.0,0.0,0.005,0.45299999999999996,0.001,27.85,Overcast
2018-01-02 02:30:00,0.001,0.0,0.0,0.0,0.0,0.005,0.313,0.001,27.85,Overcast
2018-01-02 02:45:00,0.001,0.0,0.0,0.0,0.0,0.005,0.498,0.001,27.85,Overcast
2018-01-02 03:00:00,0.001,0.0,0.0,0.0,0.0,0.005,0.521,0.001,27.79,Overcast
2018-01-02 03:15:00,0.002,0.0,0.0,0.0,0.0,0.004,0.56,0.002,27.79,Overcast
2018-01-02 03:30:00,0.002,0.0,0.0,0.0,0.0,0.004,0.6920000000000001,0.002,27.79,Overcast
2018-01-02 03:45:00,0.001,0.0,0.0,0.0,0.0,0.005,0.56,0.001,27.79,Overcast
2018-01-02 04:00:00,0.001,0.0,0.0,0.0,0.0,0.004,0.599,0.001,27.68,Overcast
2018-01-02 04:15:00,0.001,0.0,0.0,0.0,0.0,0.004,0.626,0.001,27.68,Overcast
2018-01-02 04:30:00,0.001,0.0,0.0,0.0,0.0,0.004,0.647,0.001,27.68,Overcast
2018-01-02 04:45:00,0.001,0.0,0.0,0.0,0.0,0.005,0.618,0.001,27.68,Overcast
2018-01-02 05:00:00,0.002,0.0,0.0,0.0,0.0,0.005,0.6829999999999999,0.002,27.45,Overcast
2018-01-02 05:15:00,0.002,0.0,0.0,0.0,0.0,0.006,0.735,0.002,27.45,Overcast
2018-01-02 05:30:00,0.002,0.0,0.0,0.0,0.0,0.005,0.797,0.002,27.45,Overcast
2018-01-02 05:45:00,0.001,0.0,0.0,0.0,0.0,0.005,0.44299999999999995,0.001,27.45,Overcast
2018-01-02 06:00:00,0.001,0.0,0.0,0.0,0.0,0.004,0.585,0.001,27.27,Overcast
2018-01-02 06:15:00,0.001,0.0,0.0,0.0,0.0,0.002,0.838,0.001,27.27,Overcast
2018-01-02 06:30:00,0.001,0.0,0.0,0.0,0.0,0.005,0.48,0.001,27.27,Overcast
2018-01-02 06:45:00,0.002,0.0,0.0,0.0,0.0,0.002,1.245,0.002,27.27,Overcast
2018-01-02 07:00:00,0.002,0.0,0.0,0.0,0.0,0.002,0.9159999999999999,0.002,27.15,Overcast
2018-01-02 07:15:00,0.002,0.0,0.0,0.0,0.0,0.002,0.937,0.002,27.15,Overcast
2018-01-02 07:30:00,0.002,0.0,0.0,0.0,0.0,0.002,0.88,0.002,27.15,Overcast
2018-01-02 07:45:00,0.001,0.0,0.0,0.0,0.0,-0.027000000000000003,0.727,0.001,27.15,Overcast
2018-01-02 08:00:00,0.002,0.0,0.0,0.0,0.0,-0.078,0.985,0.002,27.22,Overcast
2018-01-02 08:15:00,0.002,0.0,0.0,0.0,0.0,-0.057,0.95,0.002,27.22,Overcast
2018-01-02 08:30:00,0.002,0.0,0.0,0.0,0.0,-0.099,0.915,0.002,27.22,Overcast
2018-01-02 08:45:00,0.002,0.0,0.0,0.0,0.0,-0.166,0.858,0.002,27.22,Overcast
2018-01-02 09:00:00,0.002,0.0,0.0,0.0,0.0,-0.237,0.81,0.002,27.52,Overcast
2018-01-02 09:15:00,0.001,0.0,0.0,0.0,0.0,-0.342,0.065,0.001,27.52,Overcast
2018-01-02 09:30:00,0.001,0.0,0.0,0.0,0.0,-0.5,0.027999999999999997,0.001,27.52,Overcast
2018-01-02 09:45:00,0.001,0.0,0.0,0.0,0.0,-0.615,-0.17800000000000002,0.001,27.52,Overcast
2018-01-02 10:00:00,0.001,0.0,0.0,0.0,0.0,-0.6659999999999999,-0.292,0.001,28.33,Overcast
2018-01-02 10:15:00,0.001,0.0,0.0,0.0,0.0,-0.7090000000000001,-0.39399999999999996,0.001,28.33,Overcast
2018-01-02 10:30:00,0.001,0.0,0.0,0.0,0.0,-0.665,-0.25,0.001,28.33,Overcast
2018-01-02 10:45:00,0.002,0.0,0.0,0.0,0.0,-0.716,-0.23399999999999999,0.002,28.33,Overcast
2018-01-02 11:00:00,0.002,0.0,0.0,0.0,0.0,-0.7959999999999999,-0.133,0.002,29.23,Mostly Cloudy
2018-01-02 11:15:00,0.002,0.0,0.0,0.0,0.0,-0.855,-0.133,0.002,29.23,Mostly Cloudy
2018-01-02 11:30:00,0.002,0.0,0.0,0.0,0.0,-0.855,-0.25,0.002,29.23,Mostly Cloudy
2018-01-02 11:45:00,0.002,0.0,0.0,0.0,0.0,-0.9329999999999999,-0.373,0.002,29.23,Mostly Cloudy
2018-01-02 12:00:00,0.002,0.0,0.0,0.0,0.0,-0.898,-0.147,0.002,30.09,Mostly Cloudy
2018-01-02 12:15:00,0.002,0.0,0.0,0.0,0.0,-0.997,-0.12300000000000001,0.002,30.09,Mostly Cloudy
2018-01-02 12:30:00,0.003,0.0,0.0,0.0,0.0,-0.909,1.187,0.003,30.09,Mostly Cloudy
2018-01-02 12:45:00,0.002,0.0,0.0,0.0,0.0,-0.7859999999999999,-0.068,0.002,30.09,Mostly Cloudy
2018-01-02 13:00:00,0.002,0.0,0.0,0.0,0.0,-0.758,0.078,0.002,30.44,Mostly Cloudy
2018-01-02 13:15:00,0.002,0.0,0.0,0.0,0.0,-0.748,0.424,0.002,30.44,Mostly Cloudy
2018-01-02 13:30:00,0.003,0.0,0.0,0.0,0.0,-0.737,0.556,0.003,30.44,Mostly Cloudy
2018-01-02 13:45:00,0.002,0.0,0.0,0.0,0.0,-0.639,0.653,0.002,30.44,Mostly Cloudy
2018-01-02 14:00:00,0.002,0.0,0.0,0.0,0.0,-0.5670000000000001,0.32,0.002,30.51,Overcast
2018-01-02 14:15:00,0.001,0.0,0.0,0.0,0.0,-0.557,0.024,0.001,30.51,Overcast
2018-01-02 14:30:00,0.002,0.0,0.0,0.0,0.0,-0.431,0.341,0.002,30.51,Overcast
2018-01-02 14:45:00,0.002,0.0,0.0,0.0,0.0,-0.348,0.625,0.002,30.51,Overcast
2018-01-02 15:00:00,0.002,0.0,0.0,0.0,0.0,-0.311,0.754,0.002,30.06,Overcast
2018-01-02 15:15:00,0.002,0.0,0.0,0.0,0.0,-0.27,0.579,0.002,30.06,Overcast
2018-01-02 15:30:00,0.002,0.0,0.0,0.0,0.0,-0.17800000000000002,1.071,0.002,30.06,Overcast
2018-01-02 15:45:00,0.002,0.0,0.0,0.0,0.0,-0.121,0.635,0.002,30.06,Overcast
2018-01-02 16:00:00,0.002,0.0,0.0,0.0,0.0,-0.07400000000000001,0.802,0.002,29.0,Mostly Cloudy
2018-01-02 16:15:00,0.001,0.0,0.0,0.0,0.0,-0.095,0.45399999999999996,0.001,29.0,Mostly Cloudy
2018-01-02 16:30:00,0.001,0.0,0.0,0.0,0.0,0.011000000000000001,0.769,0.001,29.0,Mostly Cloudy
2018-01-02 16:45:00,0.002,0.0,0.0,0.0,0.0,0.024,1.08,0.002,29.0,Mostly Cloudy
2018-01-02 17:00:00,0.002,0.0,0.0,0.0,0.0,0.026000000000000002,1.169,0.002,28.13,Partly Cloudy
2018-01-02 17:15:00,0.002,0.0,0.0,0.0,0.0,0.027000000000000003,1.072,0.002,28.13,Partly Cloudy
2018-01-02 17:30:00,0.001,0.0,0.0,0.0,0.0,0.027000000000000003,0.647,0.001,28.13,Partly Cloudy
2018-01-02 17:45:00,0.001,0.0,0.0,0.0,0.0,0.025,0.674,0.001,28.13,Partly Cloudy
2018-01-02 18:00:00,0.001,0.0,0.0,0.0,0.0,0.002,0.8490000000000001,0.001,27.9,Partly Cloudy
2018-01-02 18:15:00,0.002,0.0,0.0,0.0,0.0,0.002,0.985,0.002,27.9,Partly Cloudy
2018-01-02 18:30:00,0.001,0.0,0.0,0.0,0.0,0.002,0.884,0.001,27.9,Partly Cloudy
2018-01-02 18:45:00,0.002,0.0,0.0,0.0,0.0,0.004,1.13,0.002,27.9,Partly Cloudy
2018-01-02 19:00:00,0.001,0.0,0.0,0.0,0.0,0.004,0.691,0.001,27.61,Mostly Cloudy
2018-01-02 19:15:00,0.002,0.0,0.0,0.0,0.0,0.003,1.068,0.002,27.61,Mostly Cloudy
2018-01-02 19:30:00,0.002,0.0,0.0,0.0,0.0,0.003,1.484,0.002,27.61,Mostly Cloudy
2018-01-02 19:45:00,0.002,0.0,0.0,0.0,0.0,0.002,1.17,0.002,27.61,Mostly Cloudy
2018-01-02 20:00:00,0.002,0.0,0.0,0.0,0.0,0.001,1.3119999999999998,0.002,27.31,Partly Cloudy
2018-01-02 20:15:00,0.002,0.0,0.0,0.0,0.0,0.002,1.486,0.002,27.31,Partly Cloudy
2018-01-02 20:30:00,0.002,0.0,0.0,0.0,0.0,0.001,1.272,0.002,27.31,Partly Cloudy
2018-01-02 20:45:00,0.002,0.0,0.0,0.0,0.0,0.001,1.5930000000000002,0.002,27.31,Partly Cloudy
2018-01-02 21:00:00,0.002,0.0,0.0,0.0,0.0,0.002,1.015,0.002,27.03,Partly Cloudy
2018-01-02 21:15:00,0.002,0.0,0.0,0.0,0.0,0.002,1.5090000000000001,0.002,27.03,Partly Cloudy
2018-01-02 21:30:00,0.002,0.0,0.0,0.0,0.0,0.001,1.3230000000000002,0.002,27.03,Partly Cloudy
2018-01-02 21:45:00,0.002,0.0,0.0,0.0,0.0,0.002,1.109,0.002,27.03,Partly Cloudy
2018-01-02 22:00:00,0.002,0.0,0.0,0.0,0.0,0.003,1.167,0.002,26.38,Partly Cloudy
2018-01-02 22:15:00,0.002,0.0,0.0,0.0,0.0,0.003,0.895,0.002,26.38,Partly Cloudy
2018-01-02 22:30:00,0.002,0.0,0.0,0.0,0.0,0.003,1.272,0.002,26.38,Partly Cloudy
2018-01-02 22:45:00,0.002,0.0,0.0,0.0,0.0,0.003,0.9570000000000001,0.002,26.38,Partly Cloudy
2018-01-02 23:00:00,0.002,0.0,0.0,0.0,0.0,0.003,1.015,0.002,26.14,Mostly Cloudy
2018-01-02 23:15:00,0.001,0.0,0.0,0.0,0.0,0.003,0.875,0.001,26.14,Mostly Cloudy
2018-01-02 23:30:00,0.001,0.0,0.0,0.0,0.0,0.003,0.856,0.001,26.14,Mostly Cloudy
2018-01-02 23:45:00,0.001,0.0,0.0,0.0,0.0,0.003,0.799,0.001,26.14,Mostly Cloudy
2018-01-03 00:00:00,0.001,0.0,0.0,0.0,0.0,0.003,0.7979999999999999,0.001,24.91,Partly Cloudy
2018-01-03 00:15:00,0.002,0.0,0.0,0.0,0.0,0.004,0.818,0.002,24.91,Partly Cloudy
2018-01-03 00:30:00,0.004,0.0,0.0,0.0,0.0,0.008,2.062,0.004,24.91,Partly Cloudy
2018-01-03 00:45:00,0.002,0.0,0.0,0.0,0.0,0.005,1.0190000000000001,0.002,24.91,Partly Cloudy
2018-01-03 01:00:00,0.002,0.0,0.0,0.0,0.0,0.005,0.85,0.002,23.42,Clear
2018-01-03 01:15:00,0.003,0.0,0.0,0.0,0.0,0.006999999999999999,1.7519999999999998,0.003,23.42,Clear
2018-01-03 01:30:00,0.003,0.0,0.0,0.0,0.0,0.006999999999999999,1.3880000000000001,0.003,23.42,Clear
2018-01-03 01:45:00,0.002,0.0,0.0,0.0,0.0,0.005,0.7040000000000001,0.002,23.42,Clear
2018-01-03 02:00:00,0.001,0.0,0.0,0.0,0.0,0.004,0.606,0.001,22.25,Clear
2018-01-03 02:15:00,0.002,0.0,0.0,0.0,0.0,0.005,0.604,0.002,22.25,Clear
2018-01-03 02:30:00,0.001,0.0,0.0,0.0,0.0,0.004,0.522,0.001,22.25,Clear
2018-01-03 02:45:00,0.001,0.0,0.0,0.0,0.0,0.004,0.521,0.001,22.25,Clear
2018-01-03 03:00:00,0.001,0.0,0.0,0.0,0.0,0.004,0.589,0.001,21.32,Clear
2018-01-03 03:15:00,0.001,0.0,0.0,0.0,0.0,0.004,0.505,0.001,21.32,Clear
2018-01-03 03:30:00,0.001,0.0,0.0,0.0,0.0,0.004,0.528,0.001,21.32,Clear
2018-01-03 03:45:00,0.001,0.0,0.0,0.0,0.0,0.004,0.47,0.001,21.32,Clear
2018-01-03 04:00:00,0.001,0.0,0.0,0.0,0.0,0.004,0.608,0.001,20.46,Clear
2018-01-03 04:15:00,0.001,0.0,0.0,0.0,0.0,0.004,0.5720000000000001,0.001,20.46,Clear
2018-01-03 04:30:00,0.002,0.0,0.0,0.0,0.0,0.004,0.637,0.002,20.46,Clear
2018-01-03 04:45:00,0.001,0.0,0.0,0.0,0.0,0.004,0.585,0.001,20.46,Clear
2018-01-03 05:00:00,0.001,0.0,0.0,0.0,0.0,0.004,0.516,0.001,20.55,Clear
2018-01-03 05:15:00,0.001,0.0,0.0,0.0,0.0,0.004,0.5539999999999999,0.001,20.55,Clear
2018-01-03 05:30:00,0.001,0.0,0.0,0.0,0.0,0.004,0.613,0.001,20.55,Clear
2018-01-03 05:45:00,0.002,0.0,0.0,0.0,0.0,0.005,0.6970000000000001,0.002,20.55,Clear
2018-01-03 06:00:00,0.001,0.0,0.0,0.0,0.0,0.005,0.619,0.001,20.19,Clear
2018-01-03 06:15:00,0.001,0.0,0.0,0.0,0.0,0.004,0.473,0.001,20.19,Clear
2018-01-03 06:30:00,0.001,0.0,0.0,0.0,0.0,0.002,0.9159999999999999,0.001,20.19,Clear
2018-01-03 06:45:00,0.001,0.0,0.0,0.0,0.0,0.004,0.612,0.001,20.19,Clear
2018-01-03 07:00:00,0.002,0.0,0.0,0.0,0.0,0.003,0.9540000000000001,0.002,19.75,Clear
2018-01-03 07:15:00,0.002,0.0,0.0,0.0,0.0,0.006999999999999999,1.104,0.002,19.75,Clear
2018-01-03 07:30:00,0.002,0.0,0.0,0.0,0.0,-0.021,1.082,0.002,19.75,Clear
2018-01-03 07:45:00,0.002,0.0,0.0,0.0,0.0,-0.106,0.8859999999999999,0.002,19.75,Clear
2018-01-03 08:00:00,0.002,0.0,0.0,0.0,0.0,-0.196,0.9440000000000001,0.002,20.26,Clear
2018-01-03 08:15:00,0.001,0.0,0.0,0.0,0.0,-0.289,0.5539999999999999,0.001,20.26,Clear
2018-01-03 08:30:00,0.002,0.0,0.0,0.0,0.0,-0.735,0.109,0.002,20.26,Clear
2018-01-03 08:45:00,0.002,0.0,0.0,0.0,0.0,-0.8640000000000001,-0.052000000000000005,0.002,20.26,Clear
2018-01-03 09:00:00,0.002,0.0,0.0,0.0,0.0,-1.012,-0.621,0.002,26.34,Clear
2018-01-03 09:15:00,0.002,0.0,0.0,0.0,0.0,-0.998,-0.65,0.002,26.34,Clear
2018-01-03 09:30:00,0.002,0.0,0.0,0.0,0.0,-1.265,-0.941,0.002,26.34,Clear
2018-01-03 09:45:00,0.002,0.0,0.0,0.0,0.0,-1.8019999999999998,-1.482,0.002,26.34,Clear
2018-01-03 10:00:00,0.002,0.0,0.0,0.0,0.0,-2.031,-1.76,0.002,31.86,Clear
2018-01-03 10:15:00,0.002,0.0,0.0,0.0,0.0,-2.2159999999999997,-1.954,0.002,31.86,Clear
2018-01-03 10:30:00,0.002,0.0,0.0,0.0,0.0,-2.351,-1.98,0.002,31.86,Clear
2018-01-03 10:45:00,0.002,0.0,0.0,0.0,0.0,-2.6660000000000004,-2.3609999999999998,0.002,31.86,Clear
2018-01-03 11:00:00,0.003,0.0,0.0,0.0,0.0,-2.878,-1.99,0.003,37.53,Clear
2018-01-03 11:15:00,0.003,0.0,0.0,0.0,0.0,-2.9789999999999996,-2.0669999999999997,0.003,37.53,Clear
2018-01-03 11:30:00,0.003,0.0,0.0,0.0,0.0,-2.977,-2.137,0.003,37.53,Clear
